text,author_id,conversation_id,id,created_at,public_metrics,in_reply_to_user_id
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1448424406791999503,1484525414190092293,1484525414190092293,2022-01-21T13:56:54.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,408618939,1484525411690287108,1484525411690287108,2022-01-21T13:56:53.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,938918375719428096,1484525393147269122,1484525393147269122,2022-01-21T13:56:49.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2891451971,1484525319465877515,1484525319465877515,2022-01-21T13:56:31.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,27761114,1484525298834096128,1484525298834096128,2022-01-21T13:56:27.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1159583116194910208,1484525253736996868,1484525253736996868,2022-01-21T13:56:16.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"• Big Brother Brasil 2022

• Resultado da pesquisa de popularidade, que ocorreu no dia 19/01/2022. • #BBB22 https://t.co/mzKcrLkRxi",4187969147,1484524998203256832,1484524998203256832,2022-01-21T13:55:15.000Z,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 27, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1194718803789336582,1484524990129221642,1484524990129221642,2022-01-21T13:55:13.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,990681938963980288,1484524968415313920,1484524968415313920,2022-01-21T13:55:08.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,997806363265953792,1484524906222178306,1484524906222178306,2022-01-21T13:54:53.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1137788185,1484524905920090114,1484524905920090114,2022-01-21T13:54:53.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,237025361,1484524897288216576,1484524897288216576,2022-01-21T13:54:51.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,118248703,1484524890963251207,1484524890963251207,2022-01-21T13:54:49.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,866619452334505984,1484524841269141506,1484524841269141506,2022-01-21T13:54:37.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3142704178,1484524833610342405,1484524833610342405,2022-01-21T13:54:36.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1361755626528010242,1484524761283809285,1484524761283809285,2022-01-21T13:54:18.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1481608728822566913,1484524760793034756,1484524760793034756,2022-01-21T13:54:18.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1259150506053771270,1484524725145645064,1484524725145645064,2022-01-21T13:54:10.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,210782733,1484524695877828612,1484524695877828612,2022-01-21T13:54:03.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1318669619197083648,1484524693596123143,1484524693596123143,2022-01-21T13:54:02.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1080804641712099328,1484524682669928451,1484524682669928451,2022-01-21T13:54:00.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2568091761,1484524681386463239,1484524681386463239,2022-01-21T13:53:59.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,929521835548532736,1484524650587688963,1484524650587688963,2022-01-21T13:53:52.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,795372829806043136,1484524609668104198,1484524609668104198,2022-01-21T13:53:42.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,715308832986152961,1484524514931351557,1484524514931351557,2022-01-21T13:53:20.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3319565795,1484524505427021828,1484524505427021828,2022-01-21T13:53:17.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1201823799731261441,1484524469959995396,1484524469959995396,2022-01-21T13:53:09.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,835653419939540992,1484524427765334020,1484524427765334020,2022-01-21T13:52:59.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @heronpetals: @cornost0ne once again, we have another tragic death in big brother brasil. let's pray for fiuk's soul, which will be fore…",816293173987307520,1484524370848624643,1484524370848624643,2022-01-21T13:52:45.000Z,"{'retweet_count': 113, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,964172813933441026,1484524334173638659,1484524334173638659,2022-01-21T13:52:37.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2347638663,1484524280352284678,1484524280352284678,2022-01-21T13:52:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1068564783484547074,1484524270910910475,1484524270910910475,2022-01-21T13:52:21.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1075531318757335040,1484524268612374530,1484524268612374530,2022-01-21T13:52:21.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3082591952,1484524148831440901,1484524148831440901,2022-01-21T13:51:52.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,706799770,1484524144364507138,1484524144364507138,2022-01-21T13:51:51.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2230798502,1484524126886928384,1484524126886928384,2022-01-21T13:51:47.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1267657506895126529,1484524116351004675,1484524116351004675,2022-01-21T13:51:45.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1166366750902030336,1484524100391522310,1484524100391522310,2022-01-21T13:51:41.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Rodrigo foi chegar no BIG BROTHER BRASIL para perguntar sobre racismo e os caralho? Um marmanjo com quase 40 anos? Vai tomar no cu. Quem achou ruim o Douglas ter dado um fecho nesse otario, vai pra casa do caralho. #BBB22 #TeamDouglasSilva #acerola #Dadinho",1419399551472082948,1484524002467004424,1484524002467004424,2022-01-21T13:51:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3333756399,1484523978295287818,1484523978295287818,2022-01-21T13:51:12.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3349834780,1484523954207436804,1484523954207436804,2022-01-21T13:51:06.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1386777529902682113,1484523945831419904,1484523945831419904,2022-01-21T13:51:04.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,283127658,1484523865762148361,1484523865762148361,2022-01-21T13:50:45.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,174379098,1484523857797160960,1484523857797160960,2022-01-21T13:50:43.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,4840305543,1484523847806242820,1484523847806242820,2022-01-21T13:50:41.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1399004040671993856,1484523834376077320,1484523834376077320,2022-01-21T13:50:37.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1470445447093399555,1484523814054682625,1484523814054682625,2022-01-21T13:50:33.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @MirellaBrandaob: Tá mas vocês concordam que o viny tá nessa vibe??? Né??

Nem te culpo naiara / O viny / big brother Brasil / Nanacita…",1116938376442261506,1484523812783894530,1484523812783894530,2022-01-21T13:50:32.000Z,"{'retweet_count': 253, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,746381688557690880,1484523718147809286,1484523718147809286,2022-01-21T13:50:10.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,976101878210625536,1484523667379867660,1484523667379867660,2022-01-21T13:49:58.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,812712959034228736,1484523606612877312,1484523606612877312,2022-01-21T13:49:43.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3105727443,1484523540770603011,1484523540770603011,2022-01-21T13:49:27.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,943179060791992320,1484523500299853829,1484523500299853829,2022-01-21T13:49:18.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1149352688901136389,1484523477809958912,1484523477809958912,2022-01-21T13:49:12.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,61313687,1484523455911448582,1484523455911448582,2022-01-21T13:49:07.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,221151500,1484523424911343619,1484523424911343619,2022-01-21T13:49:00.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,45519139,1484523323480584196,1484523323480584196,2022-01-21T13:48:36.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,753252933601464320,1484523213497544713,1484523213497544713,2022-01-21T13:48:09.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,4832618409,1484523113710858244,1484523113710858244,2022-01-21T13:47:46.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1361433308677169152,1484523013810929667,1484523013810929667,2022-01-21T13:47:22.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,778692977652674561,1484522929555709952,1484522929555709952,2022-01-21T13:47:02.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,839194007045562374,1484522909767020550,1484522909767020550,2022-01-21T13:46:57.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1037873105128116224,1484522880138420225,1484522880138420225,2022-01-21T13:46:50.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,19680362,1484522865114468354,1484522865114468354,2022-01-21T13:46:46.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
